_id,student_id,email,first_name,last_name,gender,country,race,age,college,campus,department,enrollment_year,state,courses[0],courses[1],courses[2],courses[3],courses[4],courses[5],courses[6],courses[7],housing,advisor,gpa,graded_course[0],graded_course[1],graded_course[2],graded_course[3],graded_course[4],graded_course[5],graded_course[6],graded_course[7],graded_course[8],graded_course[9],graded_course[10],graded_electives[0],graded_electives[1],graded_electives[2],electives[0],award,scholarship
6654a84dbcd46b0063b01b20,CBA-Civ-Van6997Sm,-Van6997Sm@golheights.com,Vanessa,Smith,Female,United States,Indigenous,21,CBAS,Evergreen Heights Campus,Civil Engineering,2020,Nebraska,,,,,,,,,Pending,goladviBonEli794,2.45,CBASSta324,CBASStr864,CBASRei397,CBASSte594,CBASGeo47,CBASFou805,CBASTra928,CBASHyd712,CBASEnv579,CBASCon771,,CBASStr974,CBASSur38,,,,
6654a84dbcd46b0063b01b21,CBA-Civ-Kim6414Ed,-Kim6414Ed@golheights.com,Kimberly,Edwards,Female,Tanzania,Other,33,CBAS,Golden Grove Campus,Civil Engineering,2020,,,,,,,,,,Pending,goladviRicMis120,2.69,CBASSta324,CBASStr864,CBASRei397,CBASSte594,CBASGeo47,CBASFou805,CBASTra928,CBASHyd712,CBASEnv579,CBASCon771,,CBASUrb592,CBASCon620,,,,
6654a84ebcd46b0063b01b22,CBA-Mat-Kim15487Wi,Kim15487Wi@golheights.com,Kimberly,Wilson,Female,United States,Asian,24,CBAS,Summit Valley Campus,Mathematics,2022,Maryland,CBASCal111,CBASLin262,CBASDif468,CBASRea998,CBASCom73,CBASNum230,,,Pending,goladviLeeLau967,2.01,CBASDis65,CBASPro746,CBASSta81,CBASGra521,,,,,,,,CBASNum525,CBASMat231,,,,
6654a84ebcd46b0063b01b23,CHS-Art-Jam22062Je,Jam22062Je@golheights.com,James,Jensen,Male,Barbados,Black-African,22,CHSS,Summit Valley Campus,Art History,2022,,CHSSInt776,CHSSAnc701,CHSSMed67,CHSSRen658,CHSSBar75,CHSSNeo944,,,Pending,goladviMckJon445,2.75,CHSSMod708,CHSSCon93,CHSSAsi302,CHSSAfr204,,,,,,,,CHSSGen365,CHSSPho73,,,,
6654a84ebcd46b0063b01b24,CBA-Ele-Eri2196Ta,-Eri2196Ta@golheights.com,Eric,Tapia,Queer,United States,Black-African,23,CBAS,Lakeside Vista Campus,Electrical Engineering,2023,Kansas,CBASCir728,CBASEle690,CBASDig328,CBASSig340,CBASEle473,CBASPow55,CBASCon222,CBASCom355,Pending,goladviMilTod154,1.51,CBASEmb970,CBASRen780,,,,,,,,,,CBASNan21,,,CBASPho457,,
6654a84ebcd46b0063b01b25,CBA-Mar-Ali19850Ra,Ali19850Ra@golheights.com,Alisha,Ramirez,Queer,Ethiopia,Other,23,CBAS,Lakeside Vista Campus,Marine Biology,2021,,CBASMar772,CBASMar350,CBASMar260,CBASCor723,,,,,Pending,goladviFigMad824,2.39,CBASMar232,CBASInt156,CBASMar232,CBASOce792,CBASMar799,CBASMar287,CBASMar111,,,,,CBASMar567,CBASMar232,CBASMar232,,,
6654a84ebcd46b0063b01b26,CBA-Bio-Ter3175St,-Ter3175St@golheights.com,Terry,Steele,Male,United States,Asian,27,CBAS,Lakeside Vista Campus,Biology,2022,Nevada,CBASInt561,CBASCel85,CBASGen872,CBASEvo889,CBASMol370,CBASPhy167,,,Pending,goladviWarLar758,2.75,CBASMic443,CBASImm588,CBASNeu421,CBASDev497,,,,,,,,CBASBio394,CBASBio858,,,,
6654a84ebcd46b0063b01b27,CHS-Pha-Ang5873Mu,-Ang5873Mu@golheights.com,Angela,Murphy,Queer,United States,Asian,29,CHSP,Golden Grove Campus,Pharmacy,2023,Hawaii,CHSPInt891,CHSPPha198,CHSPPha778,CHSPPha991,CHSPPha618,CHSPPha228,CHSPPha506,CHSPPha456,Pending,goladviMilChr194,3.5,CHSPPha264,CHSPCli846,,,,,,,,,,CHSPPha503,,,CHSPInd982,,
6654a84fbcd46b0063b01b28,CBA-Agr-Amb9636Ve,-Amb9636Ve@golheights.com,Amber,Velazquez,Female,United States,Asian,18,CBAS,Evergreen Heights Campus,Agriculture,2023,Oklahoma,CBASInt696,CBASCro120,CBASAgr208,CBASPla304,CBASEnt80,CBASAni352,CBASAgr738,CBASAgr588,Pending,goladviPalWal576,3.24,CBASPre709,CBASFoo100,,,,,,,,,,CBASHor779,,,CBASSus117,,
6654a84fbcd46b0063b01b29,CHS-Vet-Jen11193Br,Jen11193Br@golheights.com,Jennifer,Braun,Female,Austria,White,21,CHSP,Lakeside Vista Campus,Veterinary Medicine,2021,,CHSPVet949,CHSPVet954,CHSPVet81,CHSPVet693,,,,,Pending,goladviHalAsh481,2.32,CHSPInt976,CHSPAna32,CHSPVet789,CHSPVet988,CHSPVet441,CHSPCli869,,,,,,CHSPZoo732,CHSPExo253,,,,
6654a84fbcd46b0063b01b2a,CHS-Psy-Mat15226Co,Mat15226Co@golheights.com,Matthew,Collins,Queer,United States,Asian,32,CHSS,Golden Grove Campus,Psychology,2023,Massachusetts,CHSSInt576,CHSSDev287,CHSSAbn324,CHSSSoc212,CHSSCog278,CHSSBio465,CHSSPer948,CHSSCli688,Pending,goladviAyaLin335,1.23,CHSSInd768,CHSSHea268,,,,,,,,,,CHSSNeu498,,,CHSSFor527,,
6654a84fbcd46b0063b01b2b,CBA-Ele-Ama6350Sm,-Ama6350Sm@golheights.com,Amanda,Smith,Female,United States,Other,23,CBAS,Summit Valley Campus,Electrical Engineering,2020,New Jersey,,,,,,,,,Pending,goladviAllNan558,3.46,CBASCir728,CBASEle690,CBASDig328,CBASSig340,CBASEle473,CBASPow55,CBASCon222,CBASCom355,CBASEmb970,CBASRen780,,CBASIns300,CBASPho457,,,,
6654a84fbcd46b0063b01b2c,CBA-Civ-Dav276Lo,v-Dav276Lo@golheights.com,David,Lowery,Male,United States,White,31,CBAS,Summit Valley Campus,Civil Engineering,2021,Wisconsin,CBASTra928,CBASHyd712,CBASEnv579,CBASCon771,,,,,Pending,goladviHunRac762,1.89,CBASSta324,CBASStr864,CBASRei397,CBASSte594,CBASGeo47,CBASFou805,,,,,,CBASUrb592,CBASSur38,,,,
6654a84fbcd46b0063b01b2d,CBA-Sur-Gre20404On,Gre20404On@golheights.com,Gregory,Oneal,Male,United States,Asian,25,CBAS,Lakeside Vista Campus,Surgery,2023,Connecticut,CBASInt618,CBASGen342,CBASOrt150,CBASNeu599,CBASCar919,CBASPla716,CBASVas287,CBASPed388,Pending,goladviFigRya855,2.8,CBASTra626,CBASTra137,,,,,,,,,,CBASGyn425,,,CBASCol296,,
6654a84fbcd46b0063b01b2e,CBA-Bio-Dus11626Sa,Dus11626Sa@golheights.com,Dustin,Sanders,Male,Papua New Guinea,Black-African,24,CBAS,Evergreen Heights Campus,Biochemistry,2022,,CBASInt585,CBASPro611,CBASBio608,CBASMet784,CBASLip854,CBASCar248,,,Pending,goladviMilAnd234,2.19,CBASNuc704,CBASGen628,CBASMol598,CBASBio11,,,,,,,,CBASBio588,CBASBio704,,,,
6654a850bcd46b0063b01b2f,CBA-Sur-Kir7775Wi,-Kir7775Wi@golheights.com,Kirk,Williams,Male,United States,Other,27,CBAS,Evergreen Heights Campus,Surgery,2020,Tennessee,,,,,,,,,Pending,goladviVegWil658,1.71,CBASInt618,CBASGen342,CBASOrt150,CBASNeu599,CBASCar919,CBASPla716,CBASVas287,CBASPed388,CBASTra626,CBASTra137,,CBASUro627,CBASGyn425,,,,
6654a850bcd46b0063b01b30,CHS-Pol-Jac21668Jo,Jac21668Jo@golheights.com,Jacob,Johnson,Queer,United States,White,22,CHSP,Lakeside Vista Campus,Political Science,2021,Kansas,CHSPRes135,CHSPPol829,CHSPPol93,CHSPGlo832,,,,,Pending,goladviLewMar369,3.03,CHSPInt207,CHSPCom959,CHSPInt324,CHSPPol931,CHSPPub201,CHSPAme534,,,,,,CHSPHum874,CHSPMed739,,,,
6654a850bcd46b0063b01b31,CBA-For-Pau24812Wi,Pau24812Wi@golheights.com,Paul,Wilson,Queer,Congo,Other,27,CBAS,Lakeside Vista Campus,Forestry,2021,,CBASFor724,CBASFor143,CBASFor569,CBASRem706,,,,,Pending,goladviNguJes695,3.03,CBASInt540,CBASFor921,CBASFor691,CBASFor935,CBASSil126,CBASWil643,,,,,,CBASFor191,CBASCli476,,,,
6654a850bcd46b0063b01b32,CBA-For-Rob5263El,-Rob5263El@golheights.com,Robin,Elliott,Queer,United States,Indigenous,21,CBAS,Summit Valley Campus,Forestry,2023,North Dakota,CBASInt540,CBASFor921,CBASFor691,CBASFor935,CBASSil126,CBASWil643,CBASFor724,CBASFor143,Pending,goladviMckJon445,3.31,CBASFor569,CBASRem706,,,,,,,,,,CBASUrb218,,,CBASCli476,,
6654a850bcd46b0063b01b33,CBA-Agr-Mik8678Ac,-Mik8678Ac@golheights.com,Mikayla,Acevedo,Female,Kuwait,Indigenous,33,CBAS,Lakeside Vista Campus,Agriculture,2021,,CBASAgr738,CBASAgr588,CBASPre709,CBASFoo100,,,,,Pending,goladviGomJoh307,2.16,CBASInt696,CBASCro120,CBASAgr208,CBASPla304,CBASEnt80,CBASAni352,,,,,,CBASGen79,CBASHor779,,,,
6654a850bcd46b0063b01b34,CBA-Imm-Tod22958Wi,Tod22958Wi@golheights.com,Todd,Williams,Male,United States,Other,33,CBAS,Summit Valley Campus,Immunology,2020,New Mexico,,,,,,,,,Pending,goladviLopCou266,2.39,CBASInt660,CBASInn255,CBASAda449,CBASAnt310,CBASAnt171,CBAST C799,CBASB C472,CBASImm659,CBASAut602,CBASTra321,,CBASImm956,CBASMuc99,,,,
6654a851bcd46b0063b01b35,CBA-Rad-Joh598Ra,d-Joh598Ra@golheights.com,John,Ramirez,Queer,United States,Black-African,33,CBAS,Summit Valley Campus,Radiology,2022,Arizona,CBASInt184,CBASRad404,CBASRad943,CBASMed470,CBASX-r328,CBASCom158,,,Pending,goladviTorGav419,1.01,CBASMag635,CBASUlt200,CBASNuc30,CBASInt965,,,,,,,,CBASNeu437,CBASPed844,,,,
6654a851bcd46b0063b01b36,CBA-Env-Jer12402Cr,Jer12402Cr@golheights.com,Jeremy,Cruz,Male,United States,Asian,31,CBAS,Golden Grove Campus,Environmental Science,2023,Mississippi,CBASInt101,CBASEco770,CBASEnv24,CBASEnv708,CBASSus100,CBASCon538,CBASCli943,CBASEnv723,GolTheito475,goladviGarCur664,1.88,CBASWas888,CBASAir544,,,,,,,,,,CBASSoi99,,,CBASEnv951,,
6654a851bcd46b0063b01b37,CBA-Ped-Tif12853Sh,Tif12853Sh@golheights.com,Tiffany,Shelton,Female,United States,White,19,CBAS,Golden Grove Campus,Pediatrics,2022,Tennessee,CBASInt542,CBASNeo221,CBASDev160,CBASAdo105,CBASPed433,CBASPed526,,,GolTheito760,goladviLeeSam228,3.26,CBASPed973,CBASPed407,CBASPed555,CBASPed964,,,,,,,,CBASChi599,CBASPed722,,,,
6654a851bcd46b0063b01b38,CBA-Civ-Mel13331Va,Mel13331Va@golheights.com,Melissa,Valdez,Queer,Sri Lanka,Asian,30,CBAS,Lakeside Vista Campus,Civil Engineering,2020,,,,,,,,,,Pending,goladviMilTod154,2.46,CBASSta324,CBASStr864,CBASRei397,CBASSte594,CBASGeo47,CBASFou805,CBASTra928,CBASHyd712,CBASEnv579,CBASCon771,,CBASStr974,CBASUrb592,,,,
6654a851bcd46b0063b01b39,CBA-Psy-Hea16961Wi,Hea16961Wi@golheights.com,Heather,Williams,Queer,Liberia,Indigenous,20,CBAS,Golden Grove Campus,Psychiatry,2022,,CBASInt389,CBASBio50,CBASPsy181,CBASPsy369,CBASNeu188,CBASChi326,,,GolTheito760,goladviAyaLin335,2.59,CBASGer40,CBASFor994,CBASAdd789,CBASCom987,,,,,,,,CBASEth333,CBASMen232,,,,
6654a851bcd46b0063b01b3a,CBA-Geo-Jus5317Sc,-Jus5317Sc@golheights.com,Justin,Schneider,Queer,United States,Black-African,29,CBAS,Summit Valley Campus,Geology,2023,Kansas,CBASPhy34,CBASHis660,CBASMin334,CBASPet134,CBASSed264,CBASStr880,CBASStr990,CBASGeo244,Pending,goladviTorGav419,2.67,CBASPal355,CBASGeo371,,,,,,,,,,CBASEnv792,,,CBASHyd725,,
6654a851bcd46b0063b01b3b,CBA-Mar-Jam15050Ma,Jam15050Ma@golheights.com,James,Maynard,Male,United States,Black-African,18,CBAS,Golden Grove Campus,Marine Biology,2020,Hawaii,,,,,,,,,Pending,goladviRomSus187,2.49,CBASInt156,CBASMar232,CBASOce792,CBASMar799,CBASMar287,CBASMar111,CBASMar772,CBASMar350,CBASMar260,CBASCor723,,CBASPol455,CBASMar567,,,,
6654a852bcd46b0063b01b3c,CBA-Bio-Wil20220Gr,Wil20220Gr@golheights.com,William,Gross,Male,United States,Other,31,CBAS,Summit Valley Campus,Biochemistry,2022,Delaware,CBASInt585,CBASPro611,CBASBio608,CBASMet784,CBASLip854,CBASCar248,,,Pending,goladviLeeLau967,3.44,CBASNuc704,CBASGen628,CBASMol598,CBASBio11,,,,,,,,CBASStr900,CBASMed365,,,,
6654a852bcd46b0063b01b3d,CBA-Ele-Dev19280Ve,Dev19280Ve@golheights.com,Devin,Velasquez,Male,Austria,Asian,31,CBAS,Lakeside Vista Campus,Electrical Engineering,2020,,,,,,,,,,Pending,goladviHilBet84,2.77,CBASCir728,CBASEle690,CBASDig328,CBASSig340,CBASEle473,CBASPow55,CBASCon222,CBASCom355,CBASEmb970,CBASRen780,,CBASIns300,CBASNan21,,,,
6654a852bcd46b0063b01b3e,CHS-His-Ray654Fr,s-Ray654Fr@golheights.com,Raymond,Freeman,Male,Algeria,White,29,CHSS,Evergreen Heights Campus,History,2021,,CHSSAme250,CHSSAsi674,CHSSAfr62,CHSSLat811,,,,,Pending,goladviMarKim941,1.9,CHSSInt309,CHSSAnc654,CHSSMed278,CHSSEar704,CHSSMod100,CHSSEur949,,,,,,CHSSPol864,CHSSEnv359,,,,
6654a852bcd46b0063b01b3f,CBA-For-Dan18429Fr,Dan18429Fr@golheights.com,Danny,French,Male,Gambia,Black-African,34,CBAS,Lakeside Vista Campus,Forestry,2022,,CBASInt540,CBASFor921,CBASFor691,CBASFor935,CBASSil126,CBASWil643,,,Pending,goladviBurCol498,2.51,CBASFor724,CBASFor143,CBASFor569,CBASRem706,,,,,,,,CBASFor191,CBASUrb218,,,,
6654a852bcd46b0063b01b40,CHS-Psy-Sta8518Qu,-Sta8518Qu@golheights.com,Stanley,Quinn,Queer,United States,Other,32,CHSS,Golden Grove Campus,Psychology,2021,Tennessee,CHSSPer948,CHSSCli688,CHSSInd768,CHSSHea268,,,,,Pending,goladviGreJef720,2.32,CHSSInt576,CHSSDev287,CHSSAbn324,CHSSSoc212,CHSSCog278,CHSSBio465,,,,,,CHSSEdu973,CHSSCou36,,,,
6654a852bcd46b0063b01b41,CHS-Nur-Cry246Po,r-Cry246Po@golheights.com,Crystal,Powell,Queer,United States,Asian,34,CHSP,Summit Valley Campus,Nursing,2022,Georgia,CHSPInt909,CHSPNur317,CHSPHea449,CHSPMed814,CHSPPed558,CHSPMat360,,,Pending,goladviCraChr442,1.94,CHSPPsy942,CHSPCom747,CHSPGer144,CHSPNur51,,,,,,,,CHSPPer626,CHSPFor744,,,,
6654a853bcd46b0063b01b42,CBA-Bio-Kyl14301Wo,Kyl14301Wo@golheights.com,Kyle,Wood,Male,United States,White,28,CBAS,Lakeside Vista Campus,Biology,2020,Connecticut,,,,,,,,,Pending,goladviMarChr333,2.46,CBASInt561,CBASCel85,CBASGen872,CBASEvo889,CBASMol370,CBASPhy167,CBASMic443,CBASImm588,CBASNeu421,CBASDev497,,CBASHum381,CBASEnv501,,,,
6654a853bcd46b0063b01b43,CBE-Hum-Ter1783Ca,-Ter1783Ca@golheights.com,Teresa,Castro,Female,United States,White,23,CBE,Summit Valley Campus,Human Resource Management,2020,Connecticut,,,,,,,,,Pending,goladviSchTif437,2.83,CBEInt739,CBEHum201,CBETal776,CBEPer177,CBETra531,CBECom552,CBEEmp103,CBEDiv842,CBEHR 622,CBELab121,,CBEWor689,CBEStr520,,,,
6654a853bcd46b0063b01b44,CBA-Hor-Tif2793We,-Tif2793We@golheights.com,Tiffany,Weaver,Queer,United States,Other,29,CBAS,Summit Valley Campus,Horticulture,2023,Louisiana,CBASInt826,CBASPla607,CBASPla15,CBASGre331,CBASFru321,CBASVeg569,CBASOrn183,CBASLan212,Pending,goladviCarPam390,3.24,CBASTur317,CBASPla3,,,,,,,,,,CBASUrb577,,,CBASPla277,,
6654a853bcd46b0063b01b45,CBA-Che-Tim9166Te,-Tim9166Te@golheights.com,Timothy,Terry,Male,United States,White,23,CBAS,Golden Grove Campus,Chemistry,2020,Arizona,,,,,,,,,Pending,goladviWooMel434,2.31,CBASGen176,CBASOrg640,CBASPhy508,CBASAna721,CBASIno946,CBASBio354,CBASPol350,CBASMed367,CBASInd100,CBASCom159,,CBASNan244,CBASEle220,,,,
6654a853bcd46b0063b01b46,CBA-Imm-Ann3353Re,-Ann3353Re@golheights.com,Anna,Reynolds,Female,United States,White,23,CBAS,Lakeside Vista Campus,Immunology,2022,Idaho,CBASInt660,CBASInn255,CBASAda449,CBASAnt310,CBASAnt171,CBAST C799,,,Pending,goladviHilBet84,3.15,CBASB C472,CBASImm659,CBASAut602,CBASTra321,,,,,,,,CBASImm21,CBASVac897,,,,
6654a853bcd46b0063b01b47,CBE-Int-Eri8480Gr,-Eri8480Gr@golheights.com,Eric,Green,Queer,United States,Other,26,CBE,Evergreen Heights Campus,International Relations,2022,Virginia,CBEInt692,CBEInt800,CBEInt230,CBEDip940,CBEInt227,CBEHum531,,,Pending,goladviCobAmy731,2.59,CBEGlo151,CBECon696,CBEFor453,CBECom982,,,,,,,,CBEReg69,CBEPea676,,,,
6654a854bcd46b0063b01b48,CBA-Aer-Cas19884Wi,Cas19884Wi@golheights.com,Casey,Williams,Female,United States,Indigenous,34,CBAS,Lakeside Vista Campus,Aerospace Engineering,2021,West Virginia,CBASAer501,CBASSpa752,CBASFlu905,CBASAir420,,,,,Pending,goladviWebJas210,2.04,CBASAer924,CBASFli594,CBASAir98,CBASSpa286,CBASRoc755,CBASAvi689,,,,,,CBASSat848,CBASAir96,,,,
6654a854bcd46b0063b01b49,CHS-Eng-Rob459Ma,g-Rob459Ma@golheights.com,Robin,Mayer,Queer,Equatorial Guinea,Black-African,29,CHSS,Lakeside Vista Campus,English,2023,,CHSSInt738,CHSSBri727,CHSSAme332,CHSSWor994,CHSSMed642,CHSSRen368,CHSSEnl328,CHSSRom114,Pending,goladviSanMar172,3.25,CHSSVic965,CHSSMod197,,,,,,,,,,CHSSCre189,,,CHSSSha252,,
6654a854bcd46b0063b01b4a,CHS-Psy-Dar23873Pe,Dar23873Pe@golheights.com,Darlene,Peterson,Female,United States,Asian,31,CHSS,Lakeside Vista Campus,Psychology,2023,Louisiana,CHSSInt576,CHSSDev287,CHSSAbn324,CHSSSoc212,CHSSCog278,CHSSBio465,CHSSPer948,CHSSCli688,Pending,goladviLanTam635,3.64,CHSSInd768,CHSSHea268,,,,,,,,,,CHSSPos956,,,CHSSEnv420,,
6654a854bcd46b0063b01b4b,CBA-Sur-Kim11854Si,Kim11854Si@golheights.com,Kim,Sims,Female,United States,Other,16,CBAS,Evergreen Heights Campus,Surgery,2022,Kansas,CBASInt618,CBASGen342,CBASOrt150,CBASNeu599,CBASCar919,CBASPla716,,,Pending,goladviHerBri198,2.52,CBASVas287,CBASPed388,CBASTra626,CBASTra137,,,,,,,,CBASUro627,CBASHea744,,,,
6654a854bcd46b0063b01b4c,CBA-Civ-Dan7103Me,-Dan7103Me@golheights.com,Daniel,Mejia,Male,Liechtenstein,Indigenous,22,CBAS,Lakeside Vista Campus,Civil Engineering,2020,,,,,,,,,,Pending,goladviGriJoh631,2.48,CBASSta324,CBASStr864,CBASRei397,CBASSte594,CBASGeo47,CBASFou805,CBASTra928,CBASHyd712,CBASEnv579,CBASCon771,,CBASCon620,CBASRis355,,,,
6654a854bcd46b0063b01b4d,CBA-Arc-Gra20034He,Gra20034He@golheights.com,Grant,Hernandez,Male,United States,White,33,CBAS,Evergreen Heights Campus,Architecture,2021,Illinois,CBASEnv612,CBASDig872,CBASSus876,CBASInt546,,,,,Pending,goladviBroTho708,2.36,CBASInt620,CBASArc63,CBASArc112,CBASBui871,CBASArc834,CBASStr615,,,,,,CBASBui801,CBASLan49,,,,
6654a854bcd46b0063b01b4e,CBA-Der-Nat16188Si,Nat16188Si@golheights.com,Nathan,Sims,Queer,United States,Indigenous,27,CBAS,Summit Valley Campus,Dermatology,2021,Alabama,CBASPed919,CBASDer821,CBASDer774,CBASDer394,,,,,Pending,goladviWalGin342,2.83,CBASInt700,CBASSki433,CBASDer901,CBASDer260,CBASCos963,CBASMed896,,,,,,CBASDer731,CBASDer615,,,,
6654a855bcd46b0063b01b4f,CBA-Neu-Tod11627Ba,Tod11627Ba@golheights.com,Todd,Barrera,Male,United States,Black-African,28,CBAS,Lakeside Vista Campus,Neurology,2021,Arizona,CBASSen139,CBASMot205,CBASNeu487,CBASNeu322,,,,,Pending,goladviFisLin432,2.91,CBASInt680,CBASNeu49,CBASNeu611,CBASNeu588,CBASNeu285,CBASDev321,,,,,,CBASNeu149,CBASNeu323,,,,
6654a855bcd46b0063b01b50,CBA-Agr-Bet9532Ya,-Bet9532Ya@golheights.com,Bethany,Yates,Queer,Bosnia and Herzegovina,Indigenous,18,CBAS,Summit Valley Campus,Agriculture,2022,,CBASInt696,CBASCro120,CBASAgr208,CBASPla304,CBASEnt80,CBASAni352,,,Pending,goladviWonJes16,2.76,CBASAgr738,CBASAgr588,CBASPre709,CBASFoo100,,,,,,,,CBASRur620,CBASHor779,,,,
6654a855bcd46b0063b01b51,CBA-Mat-Kev24729Wa,Kev24729Wa@golheights.com,Kevin,Washington,Male,United States,Asian,26,CBAS,Summit Valley Campus,Materials Science,2020,Illinois,,,,,,,,,Pending,goladviHanJes52,2.17,CBASInt109,CBASCry912,CBASMec941,CBASEle131,CBASThe251,CBASPol436,CBASCer832,CBASMet73,CBASNan534,CBASCom158,,CBASMat528,CBASMat659,,,,
6654a855bcd46b0063b01b52,CBA-Pat-Ran12725Ha,Ran12725Ha@golheights.com,Randy,Harris,Male,Dominican Republic,White,25,CBAS,Lakeside Vista Campus,Pathology,2020,,,,,,,,,,Pending,goladviFigMad824,2.41,CBASInt156,CBASGen954,CBASSys701,CBASCel224,CBASMol28,CBASCli3,CBASAna639,CBASHem917,CBASNeu445,CBASDer588,,CBASFor574,CBASExp798,,,,
6654a855bcd46b0063b01b53,CBA-Bio-Cha6034Vi,-Cha6034Vi@golheights.com,Charles,Villanueva,Queer,United States,Black-African,27,CBAS,Evergreen Heights Campus,Biochemistry,2022,Michigan,CBASInt585,CBASPro611,CBASBio608,CBASMet784,CBASLip854,CBASCar248,,,Pending,goladviCurEdg44,2.66,CBASNuc704,CBASGen628,CBASMol598,CBASBio11,,,,,,,,CBASMed365,CBASBio588,,,,
6654a855bcd46b0063b01b54,CBA-Onc-Kei16375Ar,Kei16375Ar@golheights.com,Keith,Archer,Male,United States,Black-African,32,CBAS,Summit Valley Campus,Oncology,2022,Connecticut,CBASInt811,CBASCan621,CBASCan499,CBASMol167,CBASCli665,CBASSur532,,,Pending,goladviHerRic452,2.47,CBASMed659,CBASRad876,CBASPed44,CBASGyn295,,,,,,,,CBASCan758,CBASPal44,,,,
6654a856bcd46b0063b01b55,CBE-Int-Dan11202Me,Dan11202Me@golheights.com,Daniel,Melendez,Male,United States,White,23,CBE,Summit Valley Campus,International Relations,2021,Arizona,CBEGlo151,CBECon696,CBEFor453,CBECom982,,,,,Pending,goladviLopCou266,2.25,CBEInt692,CBEInt800,CBEInt230,CBEDip940,CBEInt227,CBEHum531,,,,,,CBEMig22,CBEInt277,,,,
6654a856bcd46b0063b01b56,CHS-Soc-Jes22847Sm,Jes22847Sm@golheights.com,Jessica,Smith,Queer,United States,White,21,CHSS,Golden Grove Campus,Sociology,2021,Connecticut,CHSSSoc213,CHSSFam19,CHSSUrb600,CHSSGlo71,,,,,Pending,goladviAreGra294,3.34,CHSSInt607,CHSSSoc558,CHSSRes404,CHSSCul337,CHSSGen514,CHSSRac962,,,,,,CHSSSoc523,CHSSSoc717,,,,
6654a856bcd46b0063b01b57,CBA-Hor-Reb22082Sa,Reb22082Sa@golheights.com,Rebecca,Sampson,Queer,United States,White,21,CBAS,Summit Valley Campus,Horticulture,2020,Vermont,,,,,,,,,Pending,goladviEvaSte630,2.47,CBASInt826,CBASPla607,CBASPla15,CBASGre331,CBASFru321,CBASVeg569,CBASOrn183,CBASLan212,CBASTur317,CBASPla3,,CBASHer610,CBASUrb577,,,,
6654a856bcd46b0063b01b58,CBA-Rad-Tam1706Li,-Tam1706Li@golheights.com,Tamara,Livingston,Female,United States,Other,26,CBAS,Lakeside Vista Campus,Radiology,2021,New Hampshire,CBASMag635,CBASUlt200,CBASNuc30,CBASInt965,,,,,Pending,goladviNguJes695,2.18,CBASInt184,CBASRad404,CBASRad943,CBASMed470,CBASX-r328,CBASCom158,,,,,,CBASMus308,CBASBre300,,,,
6654a856bcd46b0063b01b59,CHS-Psy-Kev7428Ho,-Kev7428Ho@golheights.com,Kevin,Hooper,Male,United States,White,28,CHSS,Evergreen Heights Campus,Psychology,2020,Michigan,,,,,,,,,Pending,goladviCobJos94,3.67,CHSSInt576,CHSSDev287,CHSSAbn324,CHSSSoc212,CHSSCog278,CHSSBio465,CHSSPer948,CHSSCli688,CHSSInd768,CHSSHea268,,CHSSExp360,CHSSEnv420,,,Leadership,Arts and Humanities
6654a856bcd46b0063b01b5a,CBE-Int-Jos7009Cu,-Jos7009Cu@golheights.com,Joshua,Curtis,Male,Morocco,Other,34,CBE,Lakeside Vista Campus,International Relations,2023,,CBEInt692,CBEInt800,CBEInt230,CBEDip940,CBEInt227,CBEHum531,CBEGlo151,CBECon696,Pending,goladviSchJes621,3.14,CBEFor453,CBECom982,,,,,,,,,,CBEMig22,,,CBETer829,,
6654a857bcd46b0063b01b5b,CHS-Nur-Ang23111Co,Ang23111Co@golheights.com,Angela,Conner,Female,United States,Asian,25,CHSP,Golden Grove Campus,Nursing,2023,California,CHSPInt909,CHSPNur317,CHSPHea449,CHSPMed814,CHSPPed558,CHSPMat360,CHSPPsy942,CHSPCom747,GolTheito760,goladviMerAnn754,3.14,CHSPGer144,CHSPNur51,,,,,,,,,,CHSPPat602,,,CHSPOnc105,,
6654a857bcd46b0063b01b5c,CHS-Med-Pam22128Pr,Pam22128Pr@golheights.com,Pam,Price,Queer,Armenia,Other,17,CHSP,Golden Grove Campus,Medicine,2022,,CHSPInt911,CHSPAna54,CHSPPhy896,CHSPBio322,CHSPPha654,CHSPPat598,,,Pending,goladviRicMis120,2.14,CHSPMic747,CHSPImm157,CHSPMed176,CHSPHis374,,,,,,,,CHSPInt20,CHSPPsy491,,,,
6654a857bcd46b0063b01b5d,CBA-Aer-Sus9054Ma,-Sus9054Ma@golheights.com,Susan,Martinez,Female,United States,Other,23,CBAS,Golden Grove Campus,Aerospace Engineering,2022,Alaska,CBASAer924,CBASFli594,CBASAir98,CBASSpa286,CBASRoc755,CBASAvi689,,,Pending,goladviStaFel365,3.35,CBASAer501,CBASSpa752,CBASFlu905,CBASAir420,,,,,,,,CBASHyp373,CBASOrb292,,,,
